,Unnamed: 0,Unnamed: 0.1,label,title,script,numerics,upper,word_count,num_exclamation_marks,num_question_marks,num_punctuation,avg_word,contro,names,nouns,adjectives,verbs,nouns_vs_words,adjectives_vs_words,verbs_vs_words
191,191,191,fail,How to Be a Gentleman,graduated,0,1,2,0,0,1,5.5,0,0,0,0,1,0.0,0.0,0.5
192,192,192,fail,How to Be a Gentleman,went college,0,1,4,0,0,1,3.75,0,0,1,0,1,0.25,0.0,0.25
193,193,193,fail,How to Be a Gentleman,nice,0,0,1,0,0,1,5.0,0,0,1,0,0,1.0,0.0,0.0
194,194,194,fail,How to Be a Gentleman,always wanted go college,0,1,8,0,0,2,4.0,0,0,1,0,2,0.125,0.0,0.25
195,195,195,fail,How to Be a Gentleman,long story short got hit airport bus gave money buy dads gym great cause love helping people,0,2,28,0,0,3,3.8928571428571432,0,0,8,2,8,0.2857142857142857,0.07142857142857142,0.2857142857142857
196,196,196,fail,How to Be a Gentleman,thats great help,0,0,6,0,0,2,4.166666666666667,0,0,1,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666
197,197,197,fail,How to Be a Gentleman,tell person read,0,0,11,0,1,1,3.636363636363636,0,0,1,0,4,0.09090909090909093,0.0,0.3636363636363637
198,198,198,fail,How to Be a Gentleman,sports scores,0,0,2,0,0,1,6.5,0,0,2,0,0,1.0,0.0,0.0
199,199,199,fail,How to Be a Gentleman,perfect,0,0,1,0,0,1,8.0,0,0,1,0,0,1.0,0.0,0.0
200,200,200,fail,How to Be a Gentleman,nice,0,0,1,0,0,1,5.0,0,0,1,0,0,1.0,0.0,0.0
201,201,201,fail,How to Be a Gentleman,lets toss shots back,0,0,5,0,0,1,4.8,0,0,2,0,0,0.4,0.0,0.0
202,202,202,fail,How to Be a Gentleman,thank,0,0,4,0,0,3,3.75,0,0,1,0,0,0.25,0.0,0.0
203,203,203,fail,How to Be a Gentleman,try drink 1030 morning wednesday,0,1,13,0,0,2,3.5384615384615383,0,0,2,0,2,0.15384615384615385,0.0,0.15384615384615385
204,204,204,fail,How to Be a Gentleman,friday somewhere,0,0,3,0,0,1,6.666666666666668,0,0,1,0,0,0.3333333333333333,0.0,0.0
205,205,205,fail,How to Be a Gentleman,,0,0,3,0,0,2,3.6666666666666665,0,0,0,0,0,0.0,0.0,0.0
206,206,206,fail,How to Be a Gentleman,come,0,0,2,0,0,1,3.5,0,0,0,0,1,0.0,0.0,0.5
207,207,207,fail,How to Be a Gentleman,,0,0,3,0,0,1,3.0,0,0,0,0,0,0.0,0.0,0.0
208,208,208,fail,How to Be a Gentleman,rude gentleman turn drink,0,0,11,0,1,1,4.0,0,0,4,0,1,0.3636363636363637,0.0,0.09090909090909093
209,209,209,fail,How to Be a Gentleman,ill shot,0,0,5,0,0,2,3.8,0,0,3,0,1,0.6,0.0,0.2
210,210,210,fail,How to Be a Gentleman,one,0,0,2,0,0,1,4.0,0,0,0,0,0,0.0,0.0,0.0
211,211,211,fail,How to Be a Gentleman,cheers,0,0,1,0,0,1,7.0,0,0,1,0,0,1.0,0.0,0.0
212,212,212,fail,How to Be a Gentleman,one cares gentleman anymore,0,0,10,0,1,1,4.6,0,0,2,0,3,0.2,0.0,0.3
213,213,213,fail,How to Be a Gentleman,send invitation says evening wear,0,0,8,0,0,1,5.0,0,0,3,0,2,0.375,0.0,0.25
214,214,214,fail,How to Be a Gentleman,nobody wears evening wear,0,0,5,0,0,1,4.8,1,0,2,0,2,0.4,0.0,0.4
215,215,215,fail,How to Be a Gentleman,wedding guy showed hawaiian shirt cargo shorts,0,1,15,0,0,2,3.8,0,0,5,1,2,0.3333333333333333,0.06666666666666668,0.13333333333333333
216,216,216,fail,How to Be a Gentleman,mean beach still white linen called,0,1,14,0,0,3,3.6428571428571432,0,0,2,1,4,0.14285714285714285,0.07142857142857142,0.2857142857142857
217,217,217,fail,How to Be a Gentleman,drunk two shots,0,0,8,0,1,0,3.5,1,0,1,0,2,0.125,0.0,0.25
218,218,218,fail,How to Be a Gentleman,grapefruit half breakfast,0,1,8,0,0,1,4.5,0,0,3,0,1,0.375,0.0,0.125
219,219,219,fail,How to Be a Gentleman,,0,0,3,0,1,0,4.0,0,0,0,0,1,0.0,0.0,0.3333333333333333
220,220,220,fail,How to Be a Gentleman,kind guy shows shorts,0,0,10,0,0,1,3.7,0,0,4,0,1,0.4,0.0,0.1
221,221,221,fail,How to Be a Gentleman,mean people reason people golike reason friends,0,3,24,0,0,3,4.041666666666667,0,0,6,0,6,0.25,0.0,0.25
222,222,222,fail,How to Be a Gentleman,people reason carrying around exfiancães sock friggin sock,0,0,18,0,0,1,4.777777777777779,0,0,6,1,2,0.3333333333333333,0.05555555555555555,0.1111111111111111
223,223,223,fail,How to Be a Gentleman,dude first got throw protein citrus,0,0,15,0,0,3,4.133333333333334,0,0,3,0,2,0.2,0.0,0.13333333333333333
224,224,224,fail,How to Be a Gentleman,secondly taking rap sock,0,0,9,0,0,2,4.333333333333333,0,0,3,0,1,0.3333333333333333,0.0,0.1111111111111111
225,225,225,fail,How to Be a Gentleman,lauren dumped guy,0,0,11,0,0,3,3.727272727272727,0,1,2,0,1,0.18181818181818185,0.0,0.09090909090909093
226,226,226,fail,How to Be a Gentleman,muscles machismo doesnt difference pinot blanc pinot noir,0,0,23,0,0,4,4.521739130434782,0,0,7,0,4,0.3043478260869565,0.0,0.17391304347826084
227,227,227,fail,How to Be a Gentleman,actually thats good example cause guy owns winery,0,0,12,0,0,2,4.583333333333333,0,0,4,1,2,0.3333333333333333,0.08333333333333333,0.16666666666666666
228,228,228,fail,How to Be a Gentleman,man messed bad,0,0,5,0,0,2,4.4,0,0,2,1,1,0.4,0.2,0.2
229,229,229,fail,How to Be a Gentleman,everything gentleman nothing man,0,0,13,0,0,2,4.846153846153847,0,0,4,0,3,0.3076923076923077,0.0,0.2307692307692308
230,230,230,fail,How to Be a Gentleman,talking,0,0,5,0,1,0,4.6,0,0,0,0,2,0.0,0.0,0.4
231,231,231,fail,How to Be a Gentleman,see life big jerk punches face,0,0,17,0,0,3,3.5294117647058822,0,0,3,1,3,0.17647058823529413,0.05882352941176471,0.17647058823529413
232,232,232,fail,How to Be a Gentleman,gotta fight back itll knock,0,0,9,0,0,1,4.0,1,0,1,0,3,0.1111111111111111,0.0,0.3333333333333333
233,233,233,fail,How to Be a Gentleman,uhoh,0,0,1,0,0,1,6.0,0,0,1,0,0,1.0,0.0,0.0
234,234,234,fail,How to Be a Gentleman,comes,0,0,3,0,0,1,4.0,0,0,0,0,1,0.0,0.0,0.3333333333333333
235,235,235,fail,How to Be a Gentleman,wait sec,0,0,3,0,0,1,3.0,0,0,1,0,0,0.3333333333333333,0.0,0.0
236,236,236,fail,How to Be a Gentleman,gonna throw,0,0,7,0,1,0,3.2857142857142856,0,0,1,0,2,0.14285714285714285,0.0,0.2857142857142857
237,237,237,fail,How to Be a Gentleman,getting idea,0,0,8,0,0,4,3.5,0,0,2,0,1,0.25,0.0,0.125
238,238,238,fail,How to Be a Gentleman,client dude,0,0,6,1,0,1,4.166666666666667,0,0,2,0,1,0.3333333333333333,0.0,0.16666666666666666
239,239,239,fail,How to Be a Gentleman,see deal entirety totality completely,0,1,16,0,0,2,4.125,0,0,2,0,3,0.125,0.0,0.1875
240,240,240,fail,How to Be a Gentleman,check,0,0,3,0,0,1,4.333333333333333,0,0,0,0,1,0.0,0.0,0.3333333333333333
241,241,241,fail,How to Be a Gentleman,,0,0,5,0,1,0,3.6,0,0,0,0,2,0.0,0.0,0.4
242,242,242,fail,How to Be a Gentleman,big black circle,0,0,5,0,0,1,4.0,1,0,1,2,0,0.2,0.4,0.0
243,243,243,fail,How to Be a Gentleman,yinyang without yin,0,0,7,0,0,2,4.285714285714286,0,0,2,0,0,0.2857142857142857,0.0,0.0
244,244,244,fail,How to Be a Gentleman,yangyang,0,0,3,0,0,1,5.0,0,0,1,0,0,0.3333333333333333,0.0,0.0
245,245,245,fail,How to Be a Gentleman,means everything equal importance,0,0,8,0,0,1,5.125,0,0,2,1,2,0.25,0.125,0.25
246,246,246,fail,How to Be a Gentleman,covering exgirlfriends name isnt,0,0,8,0,1,1,5.5,0,0,2,0,2,0.25,0.0,0.25
247,247,247,fail,How to Be a Gentleman,well also training philosophy,0,0,8,0,0,3,5.25,0,0,2,0,0,0.25,0.0,0.0
248,248,248,fail,How to Be a Gentleman,see mind body,0,0,10,0,0,2,3.5,0,0,2,1,2,0.2,0.1,0.2
249,249,249,fail,How to Be a Gentleman,look body sad,0,2,10,0,0,2,3.1,0,0,1,1,2,0.1,0.1,0.2
250,250,250,fail,How to Be a Gentleman,look guy,0,0,4,0,0,1,3.5,0,0,2,0,0,0.5,0.0,0.0
251,251,251,fail,How to Be a Gentleman,hes uptight,0,0,2,0,0,1,6.0,0,0,1,0,1,0.5,0.0,0.5
252,252,252,fail,How to Be a Gentleman,hes lonely,0,0,2,0,0,1,5.5,0,0,1,0,0,0.5,0.0,0.0
253,253,253,fail,How to Be a Gentleman,last time intimate sock,0,0,11,0,0,1,3.636363636363636,0,0,3,1,2,0.2727272727272727,0.09090909090909093,0.18181818181818185
254,254,254,fail,How to Be a Gentleman,carry around sock,0,1,6,0,0,1,4.0,0,0,1,0,1,0.16666666666666666,0.0,0.16666666666666666
255,255,255,fail,How to Be a Gentleman,sex,0,0,6,0,0,1,3.6666666666666665,1,0,2,0,1,0.3333333333333333,0.0,0.16666666666666666
256,256,256,fail,How to Be a Gentleman,well maybe maybe arent,0,0,8,0,0,2,4.25,0,0,0,0,2,0.0,0.0,0.25
257,257,257,fail,How to Be a Gentleman,sex sock,0,1,8,1,0,0,3.125,1,0,2,0,2,0.25,0.0,0.25
258,258,258,fail,How to Be a Gentleman,,0,0,2,0,0,2,5.0,0,0,2,0,0,1.0,0.0,0.0
259,259,259,fail,How to Be a Gentleman,calm,0,0,2,0,0,1,4.5,0,0,1,0,0,0.5,0.0,0.0
260,260,260,fail,How to Be a Gentleman,point well jerk high school universe giving chance make amends,0,1,24,0,0,4,3.583333333333333,0,0,6,1,5,0.25,0.04166666666666666,0.20833333333333331
261,261,261,fail,How to Be a Gentleman,help,0,2,6,0,0,1,2.833333333333333,0,0,0,0,2,0.0,0.0,0.3333333333333333
262,262,262,fail,How to Be a Gentleman,hell already got new friend,0,1,8,0,0,2,3.75,0,0,2,1,1,0.25,0.125,0.125
263,263,263,fail,How to Be a Gentleman,,0,0,2,0,1,0,3.5,0,0,0,0,1,0.0,0.0,0.5
264,264,264,fail,How to Be a Gentleman,,0,0,1,0,1,0,4.0,0,0,0,0,0,0.0,0.0,0.0
265,265,265,fail,How to Be a Gentleman,,0,0,1,0,0,1,3.0,0,0,1,0,0,1.0,0.0,0.0
266,266,266,fail,How to Be a Gentleman,say,0,0,5,0,1,0,3.0,0,0,0,0,2,0.0,0.0,0.4
267,267,267,fail,How to Be a Gentleman,want yang yang,0,0,9,0,1,0,3.0,0,0,2,0,2,0.2222222222222222,0.0,0.2222222222222222
268,268,268,fail,How to Be a Gentleman,cant believe saying yang,0,1,8,0,0,2,4.375,0,0,2,0,3,0.25,0.0,0.375
269,269,269,fail,How to Be a Gentleman,mean yes,0,1,3,0,0,1,3.0,0,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333
270,270,270,fail,How to Be a Gentleman,lets guy lap dance,0,0,7,0,0,1,3.571428571428572,0,0,4,0,1,0.5714285714285714,0.0,0.14285714285714285
271,271,271,fail,How to Be a Gentleman,,0,0,2,0,0,2,3.0,0,0,0,0,0,0.0,0.0,0.0
272,272,272,fail,How to Be a Gentleman,,0,0,7,0,0,7,3.0,0,0,0,0,0,0.0,0.0,0.0
273,273,273,fail,How to Be a Gentleman,well brunette kind face,0,0,7,0,0,2,4.142857142857143,0,0,3,0,1,0.42857142857142855,0.0,0.14285714285714285
274,274,274,fail,How to Be a Gentleman,step one multistep process,0,0,8,0,0,1,4.375,0,0,2,1,1,0.25,0.125,0.125
275,275,275,fail,How to Be a Gentleman,need bury past funeral old relationship,0,0,14,0,0,1,4.214285714285714,1,0,2,2,3,0.14285714285714285,0.14285714285714285,0.21428571428571427
276,276,276,fail,How to Be a Gentleman,need burn sock,0,0,6,0,0,1,3.6666666666666665,1,0,1,0,2,0.16666666666666666,0.0,0.3333333333333333
277,277,277,fail,How to Be a Gentleman,want burn sock,0,1,7,0,0,1,3.4285714285714284,1,0,1,0,3,0.14285714285714285,0.0,0.42857142857142855
278,278,278,fail,How to Be a Gentleman,hey,0,0,1,0,0,1,4.0,0,0,1,0,0,1.0,0.0,0.0
279,279,279,fail,How to Be a Gentleman,gods sake milk,0,0,7,0,0,2,3.7142857142857135,0,1,3,0,1,0.42857142857142855,0.0,0.14285714285714285
280,280,280,fail,How to Be a Gentleman,least use glass,0,0,5,0,0,1,3.4,0,0,1,1,1,0.2,0.2,0.2
281,281,281,fail,How to Be a Gentleman,,0,0,1,0,1,0,5.0,0,0,0,0,0,0.0,0.0,0.0
282,282,282,fail,How to Be a Gentleman,theres little bit left,0,0,6,0,0,1,4.333333333333333,0,0,2,1,1,0.3333333333333333,0.16666666666666666,0.16666666666666666
283,283,283,fail,How to Be a Gentleman,isnt,0,0,3,0,0,2,4.666666666666667,0,0,0,0,1,0.0,0.0,0.3333333333333333
284,284,284,fail,How to Be a Gentleman,really,0,0,2,0,1,1,5.0,0,0,0,0,0,0.0,0.0,0.0
285,285,285,fail,How to Be a Gentleman,see told,0,1,4,0,0,2,3.25,0,0,0,0,2,0.0,0.0,0.5
286,286,286,fail,How to Be a Gentleman,lets burn sock,0,0,4,0,0,1,4.5,1,0,2,0,1,0.5,0.0,0.25
287,287,287,fail,How to Be a Gentleman,lighter,0,0,1,0,0,1,8.0,0,0,1,0,0,1.0,0.0,0.0
288,288,288,fail,How to Be a Gentleman,say something,0,1,4,0,1,0,5.0,0,0,1,0,1,0.25,0.0,0.25
289,289,289,fail,How to Be a Gentleman,think would nice,0,1,6,0,0,1,3.6666666666666665,0,0,0,1,2,0.0,0.16666666666666666,0.3333333333333333
290,290,290,fail,How to Be a Gentleman,well ive carried sock around much ive carried memory lauren around,0,1,16,0,0,2,4.625,0,0,4,0,3,0.25,0.0,0.1875
291,291,291,fail,How to Be a Gentleman,cats cradle silver spoon little boy blue,0,0,16,0,1,0,3.6875,0,2,7,0,1,0.4375,0.0,0.0625
292,292,292,fail,How to Be a Gentleman,,0,0,4,0,1,0,4.0,0,0,0,0,2,0.0,0.0,0.5
293,293,293,fail,How to Be a Gentleman,dude funeral,0,0,4,0,0,2,4.5,0,0,1,1,0,0.25,0.25,0.0
294,294,294,fail,How to Be a Gentleman,coming home son,0,0,5,0,1,1,4.4,0,0,1,0,1,0.2,0.0,0.2
295,295,295,fail,How to Be a Gentleman,well together mean,0,2,12,0,0,1,4.0,0,0,1,1,3,0.08333333333333333,0.08333333333333333,0.25
296,296,296,fail,How to Be a Gentleman,well good time,0,0,9,0,0,1,3.7777777777777777,0,1,2,1,2,0.2222222222222222,0.1111111111111111,0.2222222222222222
297,297,297,fail,How to Be a Gentleman,burning sock,0,0,5,0,0,2,4.8,0,0,3,0,1,0.6,0.0,0.2
298,298,298,fail,How to Be a Gentleman,,0,0,1,0,0,1,3.0,0,0,0,0,0,0.0,0.0,0.0
299,299,299,fail,How to Be a Gentleman,,0,0,1,0,0,1,3.0,0,0,0,0,0,0.0,0.0,0.0
300,300,300,fail,How to Be a Gentleman,whoa whoa whoa,0,0,3,0,0,3,5.0,0,0,3,0,0,1.0,0.0,0.0
301,301,301,fail,How to Be a Gentleman,lighting,0,0,3,0,0,2,6.0,0,0,2,0,0,0.6666666666666666,0.0,0.0
302,302,302,fail,How to Be a Gentleman,,0,0,1,0,0,1,5.0,0,0,1,0,0,1.0,0.0,0.0
303,303,303,fail,How to Be a Gentleman,got,0,1,3,0,0,1,2.333333333333333,0,0,0,0,1,0.0,0.0,0.3333333333333333
304,304,304,fail,How to Be a Gentleman,got,0,1,3,0,0,1,2.333333333333333,0,0,0,0,1,0.0,0.0,0.3333333333333333
305,305,305,fail,How to Be a Gentleman,uh put sink,0,0,6,0,0,2,3.0,0,0,2,0,1,0.3333333333333333,0.0,0.16666666666666666
306,306,306,fail,How to Be a Gentleman,got,0,1,3,0,0,1,2.333333333333333,0,0,0,0,1,0.0,0.0,0.3333333333333333
307,307,307,fail,How to Be a Gentleman,got,0,1,3,0,0,1,2.333333333333333,0,0,0,0,1,0.0,0.0,0.3333333333333333
308,308,308,fail,How to Be a Gentleman,sink,0,0,2,1,0,0,4.0,0,0,1,0,0,0.5,0.0,0.0
309,309,309,fail,How to Be a Gentleman,got,0,1,3,0,0,1,2.333333333333333,0,0,0,0,1,0.0,0.0,0.3333333333333333
310,310,310,fail,How to Be a Gentleman,bert trash wicker,0,0,6,1,0,1,4.333333333333333,0,1,3,0,1,0.5,0.0,0.16666666666666666
311,311,311,fail,How to Be a Gentleman,hell wicker,0,0,5,0,1,0,4.0,1,0,2,0,1,0.4,0.0,0.2
312,312,312,fail,How to Be a Gentleman,aah,0,0,1,1,0,0,4.0,0,0,1,0,0,1.0,0.0,0.0
313,313,313,fail,How to Be a Gentleman,move,0,0,1,0,0,1,5.0,0,0,1,0,0,1.0,0.0,0.0
314,314,314,fail,How to Be a Gentleman,got blanket,0,1,4,0,0,1,3.25,0,0,1,0,1,0.25,0.0,0.25
315,315,315,fail,How to Be a Gentleman,thats blanket thats blazer,0,0,7,0,0,2,4.714285714285714,0,0,4,0,0,0.5714285714285714,0.0,0.0
316,316,316,fail,How to Be a Gentleman,guys,0,0,3,0,1,0,4.0,0,0,0,1,1,0.0,0.3333333333333333,0.3333333333333333
317,317,317,fail,How to Be a Gentleman,,0,0,1,0,0,1,3.0,0,0,0,0,0,0.0,0.0,0.0
318,318,318,fail,How to Be a Gentleman,uh yes,0,0,2,0,0,2,3.5,0,0,2,0,0,1.0,0.0,0.0
319,319,319,fail,How to Be a Gentleman,thank lydia,0,0,3,0,0,2,5.0,0,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333
320,320,320,fail,How to Be a Gentleman,little 19 trash fire put 500 blazer,0,0,13,0,0,1,3.5384615384615383,1,0,2,1,2,0.15384615384615385,0.07692307692307693,0.15384615384615385
321,321,321,fail,How to Be a Gentleman,worry maam,0,0,3,0,0,2,5.666666666666668,0,0,2,0,1,0.6666666666666666,0.0,0.3333333333333333
322,322,322,fail,How to Be a Gentleman,area safe,0,0,4,0,0,1,3.5,0,0,1,1,1,0.25,0.25,0.25
323,323,323,fail,How to Be a Gentleman,always feel safe around andre kill many bugs,0,2,12,0,0,1,3.75,1,0,2,2,2,0.16666666666666666,0.16666666666666666,0.16666666666666666
324,324,324,fail,How to Be a Gentleman,taking many pants,0,0,9,0,0,1,3.888888888888889,0,0,1,1,2,0.1111111111111111,0.1111111111111111,0.2222222222222222
325,325,325,fail,How to Be a Gentleman,need ask,0,0,6,0,0,1,3.1666666666666665,0,0,0,0,2,0.0,0.0,0.3333333333333333
326,326,326,fail,How to Be a Gentleman,cant ask,0,1,5,0,0,1,3.2,0,0,0,0,2,0.0,0.0,0.4
327,327,327,fail,How to Be a Gentleman,shes neighbor,0,0,3,0,0,1,5.333333333333333,0,0,2,0,0,0.6666666666666666,0.0,0.0
328,328,328,fail,How to Be a Gentleman,thats totally inappropriate,0,0,3,0,0,1,9.0,0,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333
329,329,329,fail,How to Be a Gentleman,comfortable,0,0,6,0,0,1,5.0,0,0,1,1,0,0.16666666666666666,0.16666666666666666,0.0
330,330,330,fail,How to Be a Gentleman,hear,0,1,3,0,0,1,3.0,0,0,0,0,1,0.0,0.0,0.3333333333333333
331,331,331,fail,How to Be a Gentleman,,0,1,3,0,0,1,2.333333333333333,0,0,0,0,1,0.0,0.0,0.3333333333333333
332,332,332,fail,How to Be a Gentleman,totally,0,1,4,0,0,1,3.5,0,0,0,0,1,0.0,0.0,0.25
333,333,333,fail,How to Be a Gentleman,thank,0,0,2,0,0,1,4.5,0,0,1,0,0,0.5,0.0,0.0
334,334,334,fail,How to Be a Gentleman,,0,0,4,0,1,0,3.0,0,0,0,0,1,0.0,0.0,0.25
335,335,335,fail,How to Be a Gentleman,,0,0,4,0,1,0,4.0,0,0,0,0,2,0.0,0.0,0.5
336,336,336,fail,How to Be a Gentleman,step two,0,0,3,0,0,1,3.0,0,0,1,0,0,0.3333333333333333,0.0,0.0
337,337,337,fail,How to Be a Gentleman,making something comfortable,0,0,8,0,0,1,5.625,0,0,2,1,2,0.25,0.125,0.25
338,338,338,fail,How to Be a Gentleman,bert,0,0,1,0,1,0,5.0,0,1,1,0,0,1.0,0.0,0.0
339,339,339,fail,How to Be a Gentleman,,0,0,1,1,0,0,3.0,0,0,0,0,0,0.0,0.0,0.0
340,340,340,fail,How to Be a Gentleman,bert,0,0,1,1,0,0,5.0,0,1,1,0,0,1.0,0.0,0.0
341,341,341,fail,How to Be a Gentleman,bert,0,0,1,1,0,0,5.0,0,1,1,0,0,1.0,0.0,0.0
342,342,342,fail,How to Be a Gentleman,hey,0,0,1,0,0,1,4.0,0,0,1,0,0,1.0,0.0,0.0
343,343,343,fail,How to Be a Gentleman,hey,0,0,1,0,0,1,4.0,0,0,1,0,0,1.0,0.0,0.0
344,344,344,fail,How to Be a Gentleman,,0,0,3,0,1,0,3.333333333333333,0,0,0,0,1,0.0,0.0,0.3333333333333333
345,345,345,fail,How to Be a Gentleman,great,0,0,2,0,0,1,4.5,0,0,1,1,0,0.5,0.5,0.0
346,346,346,fail,How to Be a Gentleman,good hear,0,0,4,0,0,1,3.5,0,0,0,1,1,0.0,0.25,0.25
347,347,347,fail,How to Be a Gentleman,good hear,0,0,6,0,0,1,3.1666666666666665,0,0,0,1,3,0.0,0.16666666666666666,0.5
348,348,348,fail,How to Be a Gentleman,whats,0,0,3,0,1,0,3.6666666666666665,0,0,0,0,1,0.0,0.0,0.3333333333333333
349,349,349,fail,How to Be a Gentleman,really really good,0,0,3,0,0,2,6.0,0,0,0,1,0,0.0,0.3333333333333333,0.0
350,350,350,fail,How to Be a Gentleman,cant believe said yes,0,1,6,0,0,1,4.0,0,0,1,0,3,0.16666666666666666,0.0,0.5
351,351,351,fail,How to Be a Gentleman,cant believe either,0,1,5,0,0,2,4.6,0,0,0,0,2,0.0,0.0,0.4
352,352,352,fail,How to Be a Gentleman,watching peephole,0,1,6,0,0,1,5.166666666666667,0,0,1,0,2,0.16666666666666666,0.0,0.3333333333333333
353,353,353,fail,How to Be a Gentleman,awkward interaction ive ever seen,0,0,9,0,0,1,5.0,0,0,2,1,2,0.2222222222222222,0.1111111111111111,0.2222222222222222
354,354,354,fail,How to Be a Gentleman,nailed,0,0,4,0,0,1,3.75,0,0,0,0,1,0.0,0.0,0.25
355,355,355,fail,How to Be a Gentleman,tand tonightard inyoure going nailn,0,0,8,0,0,2,5.375,0,0,1,2,3,0.125,0.25,0.375
356,356,356,fail,How to Be a Gentleman,please,0,0,2,0,0,2,5.0,0,0,1,0,0,0.5,0.0,0.0
357,357,357,fail,How to Be a Gentleman,shes lady,0,0,3,0,0,1,3.6666666666666665,0,0,2,0,0,0.6666666666666666,0.0,0.0
358,358,358,fail,How to Be a Gentleman,lady going nail,0,1,6,0,0,1,3.8333333333333335,0,0,1,1,2,0.16666666666666666,0.16666666666666666,0.3333333333333333
359,359,359,fail,How to Be a Gentleman,lydia living,0,0,9,0,1,2,3.4444444444444446,0,0,2,0,2,0.2222222222222222,0.0,0.2222222222222222
360,360,360,fail,How to Be a Gentleman,ive always dreamed,0,1,8,0,0,1,4.0,0,0,1,0,3,0.125,0.0,0.375
361,361,361,fail,How to Be a Gentleman,market cigarettes major tobacco company,0,1,8,0,0,1,5.125,0,0,4,1,0,0.5,0.125,0.0
362,362,362,fail,How to Be a Gentleman,well sounds interesting job,0,0,8,0,0,2,5.0,0,0,1,1,1,0.125,0.125,0.125
363,363,363,fail,How to Be a Gentleman,thanks,0,0,1,0,0,1,7.0,0,0,1,0,0,1.0,0.0,0.0
364,364,364,fail,How to Be a Gentleman,,0,0,2,0,0,1,2.5,0,0,0,0,1,0.0,0.0,0.5
365,365,365,fail,How to Be a Gentleman,besides market children,0,0,8,0,0,2,4.875,0,0,2,0,0,0.25,0.0,0.0
366,366,366,fail,How to Be a Gentleman,,0,0,1,0,0,1,3.0,0,0,0,0,0,0.0,0.0,0.0
367,367,367,fail,How to Be a Gentleman,market children,0,0,5,0,0,1,4.8,0,0,2,0,1,0.4,0.0,0.2
368,368,368,fail,How to Be a Gentleman,wink,0,0,1,0,0,1,5.0,0,0,0,0,1,0.0,0.0,1.0
369,369,369,fail,How to Be a Gentleman,cant actually wink say wink,0,2,9,0,0,2,3.888888888888889,0,0,0,0,4,0.0,0.0,0.4444444444444444
370,370,370,fail,How to Be a Gentleman,lydia,0,0,2,0,0,1,3.5,1,0,1,0,0,0.5,0.0,0.0
371,371,371,fail,How to Be a Gentleman,,0,0,1,0,0,1,3.0,0,0,0,0,0,0.0,0.0,0.0
372,372,372,fail,How to Be a Gentleman,hello donny,0,0,2,0,0,2,6.0,0,1,2,0,0,1.0,0.0,0.0
373,373,373,fail,How to Be a Gentleman,whos suit,0,0,3,0,1,0,4.333333333333333,0,0,1,0,0,0.3333333333333333,0.0,0.0
374,374,374,fail,How to Be a Gentleman,hi,0,0,1,0,0,1,3.0,0,0,1,0,0,1.0,0.0,0.0
375,375,375,fail,How to Be a Gentleman,andrew,0,0,2,0,0,1,5.0,0,1,2,0,0,1.0,0.0,0.0
376,376,376,fail,How to Be a Gentleman,uh suits name glen,0,0,7,0,0,3,3.7142857142857135,0,1,3,0,2,0.42857142857142855,0.0,0.2857142857142857
377,377,377,fail,How to Be a Gentleman,,0,1,4,0,0,1,3.5,0,0,0,0,2,0.0,0.0,0.5
378,378,378,fail,How to Be a Gentleman,thats joke,0,0,4,0,0,1,4.0,0,0,2,0,0,0.5,0.0,0.0
379,379,379,fail,How to Be a Gentleman,comedian,0,0,3,0,1,0,4.333333333333333,0,0,0,1,0,0.0,0.3333333333333333,0.0
380,380,380,fail,How to Be a Gentleman,,0,0,1,0,0,1,3.0,0,0,0,0,0,0.0,0.0,0.0
381,381,381,fail,How to Be a Gentleman,standing,0,0,4,0,1,0,4.5,0,0,0,0,2,0.0,0.0,0.5
382,382,382,fail,How to Be a Gentleman,meet friends acquaintance,0,0,10,0,0,1,4.6,0,0,2,0,2,0.2,0.0,0.2
383,383,383,fail,How to Be a Gentleman,acquaintance,0,0,1,0,0,1,13.0,0,0,1,0,0,1.0,0.0,0.0
384,384,384,fail,How to Be a Gentleman,,0,0,1,0,0,1,6.0,0,0,0,0,0,0.0,0.0,0.0
385,385,385,fail,How to Be a Gentleman,want interrupt,0,1,5,0,0,1,4.4,0,0,0,0,3,0.0,0.0,0.6
386,386,386,fail,How to Be a Gentleman,fyi body looks bangin tonight,0,1,6,0,0,2,5.333333333333333,0,0,3,1,1,0.5,0.16666666666666666,0.16666666666666666
387,387,387,fail,How to Be a Gentleman,whatever,0,0,1,0,0,1,9.0,0,0,0,0,0,0.0,0.0,0.0
388,388,388,fail,How to Be a Gentleman,friend,0,0,6,0,1,0,3.5,0,0,2,0,1,0.3333333333333333,0.0,0.16666666666666666
389,389,389,fail,How to Be a Gentleman,thats exboyfriend,0,0,5,0,0,2,5.6,0,0,2,0,0,0.4,0.0,0.0
390,390,390,fail,How to Be a Gentleman,restaurant,0,0,4,0,0,1,5.0,0,0,1,0,1,0.25,0.0,0.25
391,391,391,fail,How to Be a Gentleman,brought exs restaurant,0,0,7,0,1,0,4.714285714285714,0,0,2,0,1,0.2857142857142857,0.0,0.14285714285714285
