,label,title,script
488,fail,How to Be a Gentleman,"Mike, what are you doing here?"
489,fail,How to Be a Gentleman,I'm a member here now.
490,fail,How to Be a Gentleman,I like what Bert's done for you.
491,fail,How to Be a Gentleman,It's already rubbed off on me.
492,fail,How to Be a Gentleman,I gave that Craig a bitch slap.
493,fail,How to Be a Gentleman,And I stood up to Janet.
494,fail,How to Be a Gentleman,Had quite a night.
495,fail,How to Be a Gentleman,Two positions and a kiss.
496,fail,How to Be a Gentleman,"Thanks for the new client, dude."
497,fail,How to Be a Gentleman,"Everything he says, I want to hug him."
498,fail,How to Be a Gentleman,"Ah, well, look at that."
499,fail,How to Be a Gentleman,"I guess, uh, I helped you, too."
500,fail,How to Be a Gentleman,"Actually, there are a few other ways I think I can help."
501,fail,How to Be a Gentleman,"You see, proper gym etiquette mandates that you need to Dead arm!"
502,fail,How to Be a Gentleman,What was that?
503,fail,How to Be a Gentleman,You were being you.
504,fail,How to Be a Gentleman,We'll fix that.
505,fail,How to Be a Gentleman,Come on.
506,fail,Accidentally on Purpose,"Oh, I can't do another office party."
507,fail,Accidentally on Purpose,I've already slept with everyone here.
508,fail,Accidentally on Purpose,Oh Yup.
509,fail,Accidentally on Purpose,"Olivia, focus."
510,fail,Accidentally on Purpose,James is coming soon.
511,fail,Accidentally on Purpose,"Does this pose say, ""I'm over you, but I'll take you back""?"
512,fail,Accidentally on Purpose,No.
513,fail,Accidentally on Purpose,You just need to perk up your nipples.
514,fail,Accidentally on Purpose,This is painful.
515,fail,Accidentally on Purpose,Fine.
516,fail,Accidentally on Purpose,I'll do it.
517,fail,Accidentally on Purpose,"Oh Look, I am on a mission."
518,fail,Accidentally on Purpose,"When James sees me, I want him to realize he made a horrible mistake in Paris."
519,fail,Accidentally on Purpose,"Okay, just a few more steps."
520,fail,Accidentally on Purpose,And - voila!
521,fail,Accidentally on Purpose,"- Oh, my God."
522,fail,Accidentally on Purpose,Heights.
523,fail,Accidentally on Purpose,"Oh, beautiful heights."
524,fail,Accidentally on Purpose,Romantic heights.
525,fail,Accidentally on Purpose,"Oh, my God, it's the Eiffel Tower!"
526,fail,Accidentally on Purpose,Oui!
527,fail,Accidentally on Purpose,Je t'aime!
528,fail,Accidentally on Purpose,"Oh, my God, it's a bag!"
529,fail,Accidentally on Purpose,"It's our three-year anniversary, so I do."
530,fail,Accidentally on Purpose,You do what?
531,fail,Accidentally on Purpose,I do really want to open the bag.
532,fail,Accidentally on Purpose,It's candy.
533,fail,Accidentally on Purpose,"So, do I bite into it and find something else?"
534,fail,Accidentally on Purpose,Yeah.
535,fail,Accidentally on Purpose,A pecan.
536,fail,Accidentally on Purpose,It's marzipan in the shape of a camera because you're a film critic.
537,fail,Accidentally on Purpose,The best one at my newspaper.
538,fail,Accidentally on Purpose,What did you think it was going to be?
539,fail,Accidentally on Purpose,"Ja, ja."
540,fail,Accidentally on Purpose,Ich liebe dich.
541,fail,Accidentally on Purpose,That.
542,fail,Accidentally on Purpose,That?
543,fail,Accidentally on Purpose,No.
544,fail,Accidentally on Purpose,You know I don't do that.
545,fail,Accidentally on Purpose,"Look, when we started dating, I told you I never wanted to get married again, and you said, ""Oh, my God, do you own this plane""?"
546,fail,Accidentally on Purpose,"Lots of people say they're never going to do things, and then they do them."
547,fail,Accidentally on Purpose,Like in Gone with the Wind.
548,fail,Accidentally on Purpose,"Scarlett O'Hara says she'll never go hungry again, but then she does."
549,fail,Accidentally on Purpose,"But we're not gonna go hungry tonight, because we have reservations at Le Crillon, he said, changing the subject."
550,fail,Accidentally on Purpose,I don't think I can change the subject.
551,fail,Accidentally on Purpose,I want a partner.
552,fail,Accidentally on Purpose,I want someone who actually stays for breakfast.
553,fail,Accidentally on Purpose,I want someone who's there no matter what.
554,fail,Accidentally on Purpose,I want to grow up.
555,fail,Accidentally on Purpose,"Fantastic sex in exotic locales was fine when I was 35, but I'm 36 now."
556,fail,Accidentally on Purpose,Thirty-seven.
557,fail,Accidentally on Purpose,Good-bye.
558,fail,Accidentally on Purpose,"Yeah, I love marzipan."
559,fail,Accidentally on Purpose,"Focus on the mission, 'cause this is where I turn it all around."
560,fail,Accidentally on Purpose,Okay?
561,fail,Accidentally on Purpose,"He's gonna walk in here, take one look at this, take one look at this, realize he lost the best thing that's ever happened to him, maybe even cry a little, and beg me to come back."
562,fail,Accidentally on Purpose,- I don't think so.
563,fail,Accidentally on Purpose,- Why not?
564,fail,Accidentally on Purpose,He's in the doorway with Kate Moss.
565,fail,Accidentally on Purpose,Ah!
566,fail,Accidentally on Purpose,Abort mission!
567,fail,Accidentally on Purpose,Abort mission!
568,fail,Accidentally on Purpose,# I can't be anything without you.
569,fail,Accidentally on Purpose,# I wonder if he'll marry Kate Moss.
570,fail,Accidentally on Purpose,"Abby, how come you never wonder what good things could happen to me?"
571,fail,Accidentally on Purpose,'Cause I'm your sister.
572,fail,Accidentally on Purpose,I just think you should forget the handsome gajillionaires who also happen to be your boss.
573,fail,Accidentally on Purpose,"I mean, look how happy I am since I married Nick."
574,fail,Accidentally on Purpose,And you know why?
575,fail,Accidentally on Purpose,"Because he is stable, well-balanced, supportive."
576,fail,Accidentally on Purpose,Yes.
577,fail,Accidentally on Purpose,Nick would make a good chair.
578,fail,Accidentally on Purpose,Excuse me.
579,fail,Accidentally on Purpose,He would make a great chair.
580,fail,Accidentally on Purpose,"Oh, listen, look around."
581,fail,Accidentally on Purpose,You'll find somebody else.
582,fail,Accidentally on Purpose,I get proposed to all the time.
583,fail,Accidentally on Purpose,I may be married now.
584,fail,Accidentally on Purpose,I'm not entirely sure.
585,fail,Accidentally on Purpose,But I do know that I cannot go back to Dubai.
586,fail,Accidentally on Purpose,"Yeah, that's you, Olivia."
587,fail,Accidentally on Purpose,"I watch movies for a living, so to me, the three stages of womanhood are: Meg Ryan in Sleepless in Seattle, Meg Ryan in You've Got Mail, and Meg Ryan in the grocery store, saying, ""No, really, I am Meg Ryan."
588,fail,Accidentally on Purpose,""" Hey, excuse me."
589,fail,Accidentally on Purpose,Can you help settle a bet between me and my buds?
590,fail,Accidentally on Purpose,"Well, that's kind of my mission in life."
591,fail,Accidentally on Purpose,"If you could be stranded on a desert island with one of us, which one would it be?"
592,fail,Accidentally on Purpose,"Oh, well, that depends."
593,fail,Accidentally on Purpose,"I mean, how can each of you enhance my desert island experience?"
594,fail,Accidentally on Purpose,Do you have any special skills?
595,fail,Accidentally on Purpose,Can you make a radio out of a coconut?
596,fail,Accidentally on Purpose,"No, but I can take coconut shells, wear 'em like a fake bra, and dance around like a little girl."
597,fail,Accidentally on Purpose,Anybody can do that.
598,fail,Accidentally on Purpose,He's right.
599,fail,Accidentally on Purpose,You're out.
600,fail,Accidentally on Purpose,Come on!
601,fail,Accidentally on Purpose,"Okay, which one of you two looks better with your shirt off?"
602,fail,Accidentally on Purpose,Wow.
603,fail,Accidentally on Purpose,I love this game!
604,fail,Accidentally on Purpose,"And after we've been running around naked all day, we'll be hungry, and I can cook."
605,fail,Accidentally on Purpose,I'm a chef.
606,fail,Accidentally on Purpose,"You had me at ""naked."
607,fail,Accidentally on Purpose,""" Come on, dude, let's try it out on that girl who keeps reaching for her drink and missing."
608,fail,Accidentally on Purpose,Yes.
609,fail,Accidentally on Purpose,Dibs.
610,fail,Accidentally on Purpose,Dibs.
611,fail,Accidentally on Purpose,I'm Zack.
612,fail,Accidentally on Purpose,I'd like to buy you a drink.
613,fail,Accidentally on Purpose,Oh.
614,fail,Accidentally on Purpose,I'm Billie.
615,fail,Accidentally on Purpose,You don't have to do that.
616,fail,Accidentally on Purpose,"Mojito, please."
617,fail,Accidentally on Purpose,Perfect.
618,fail,Accidentally on Purpose,"You know, I bet my buds I could go a whole day eating and drinking only things that end in ""tos."
619,fail,Accidentally on Purpose,""" Mojitos, burritos, taquitos."
620,fail,Accidentally on Purpose,"I did that once, but with things that end in ""oni."
621,fail,Accidentally on Purpose,""" Pepperoni, spumoni, calzone."
622,fail,Accidentally on Purpose,But there wasn't a bet involved.
623,fail,Accidentally on Purpose,My sorority was just full of bulimics.
624,fail,Accidentally on Purpose,- You're funny.
625,fail,Accidentally on Purpose,- Thank you.
626,fail,Accidentally on Purpose,- And pretty.
627,fail,Accidentally on Purpose,- Okay!
628,fail,Accidentally on Purpose,"# All the single ladies, all the single ladies # Hey, you're a really great dancer."
629,fail,Accidentally on Purpose,Uh-huh.
630,fail,Accidentally on Purpose,Just another thing I'd bring to your desert island experience.
631,fail,Accidentally on Purpose,- You're funny.
632,fail,Accidentally on Purpose,- Yeah.
633,fail,Accidentally on Purpose,But I'm running out of charming.
634,fail,Accidentally on Purpose,I think I have some more back at my apartment.
635,fail,Accidentally on Purpose,And some homemade ravioli.
636,fail,Accidentally on Purpose,What do you say?
637,fail,Accidentally on Purpose,Abso-maybe.
638,fail,Accidentally on Purpose,Give me a minute.
639,fail,Accidentally on Purpose,Okay.
640,fail,Accidentally on Purpose,Quicker!
641,fail,Accidentally on Purpose,Quicker!
642,fail,Accidentally on Purpose,Quicker!
643,fail,Accidentally on Purpose,"Oh, screw it."
644,fail,Accidentally on Purpose,"Guys, a golden opportunity has just presented itself."
645,fail,Accidentally on Purpose,I'm drunk!
646,fail,Accidentally on Purpose,"Look, I know this may sound nuts, but I'm thinking of going home with a guy who may be significantly younger than me, and I just need to know if the situation is empowering or desperate."
647,fail,Accidentally on Purpose,- Is he over 18?
648,fail,Accidentally on Purpose,- Yeah.
649,fail,Accidentally on Purpose,Empowering.
650,fail,Accidentally on Purpose,"# If you liked it, then you should have put a ring on it # # Oh, oh, oh # So, to conclude our tour of the ""bropartment,"" this is the spot where we eat."
651,fail,Accidentally on Purpose,Mm-hmm.
652,fail,Accidentally on Purpose,"And, uh, that's the spot where we play Grand Theft Auto."
653,fail,Accidentally on Purpose,I killed three hookers and robbed a bank this afternoon.
654,fail,Accidentally on Purpose,It was very exciting.
655,fail,Accidentally on Purpose,And that's just a spot on the floor.
656,fail,Accidentally on Purpose,I call him Steve.
657,fail,Accidentally on Purpose,You weren't kidding about having some charming back at the apartment.
658,fail,Accidentally on Purpose,And you are a fantastic cook.
659,fail,Accidentally on Purpose,"Well, I am the second assistant to a semi-important sous-chef."
660,fail,Accidentally on Purpose,"Basically, I boil things."
661,fail,Accidentally on Purpose,"But one day, I'm gonna have my own restaurant."
662,fail,Accidentally on Purpose,"Well, I'm making reservations now, 'cause that was, like, the best thing I have ever eaten."
663,fail,Accidentally on Purpose,What's for dessert?
664,fail,Accidentally on Purpose,Whoa!
665,fail,Accidentally on Purpose,Okay.
666,fail,Accidentally on Purpose,I know I set you up with that dessert line - and you were right to jump on that - Yeah.
667,fail,Accidentally on Purpose,"but, um, I'm just not a one-night stand kind of person."
668,fail,Accidentally on Purpose,I just never do things like this.
669,fail,Accidentally on Purpose,"Yeah, but lots of people say they'll never do things, and then they do them."
670,fail,Accidentally on Purpose,Ooh.
671,fail,Accidentally on Purpose,"- So, this is the spot where we - Yup."
672,fail,Accidentally on Purpose,Okay.
673,fail,Accidentally on Purpose,Hello.
674,fail,Accidentally on Purpose,Hello.
675,fail,Accidentally on Purpose,"Look, that hooker's still moving."
676,fail,Accidentally on Purpose,Oh!
677,fail,Accidentally on Purpose,What was it like?
678,fail,Accidentally on Purpose,Like eating candy.
679,fail,Accidentally on Purpose,I love candy.
680,fail,Accidentally on Purpose,What kind of candy?
681,fail,Accidentally on Purpose,Young candy.
682,fail,Accidentally on Purpose,Ah.
683,fail,Accidentally on Purpose,I'm not kidding.
684,fail,Accidentally on Purpose,He smelled like a Skittle.
685,fail,Accidentally on Purpose,"Ladies, I feel like I tasted the rainbow."
686,fail,Accidentally on Purpose,Oh.
687,fail,Accidentally on Purpose,The whole experience made me feel great about myself.
688,fail,Accidentally on Purpose,My pores even look smaller.
689,fail,Accidentally on Purpose,Look.
690,fail,Accidentally on Purpose,"Oh, fantastic."
691,fail,Accidentally on Purpose,"I'm sure I'll never see him again, but so what?"
692,fail,Accidentally on Purpose,I'm really glad you called me.
693,fail,Accidentally on Purpose,"Yeah, yeah."
694,fail,Accidentally on Purpose,"Me, too."
695,fail,Accidentally on Purpose,Take off your top.
